detail,event_count,file_path,matched_media_id,matched_slug,media_type,plex_guid,sidecar_path,status,title
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E15 - Missing Link Necrosis.mkv,,,episode,imdb://tt2156201,,unmatched,Steins;Gate – Season 1 – Missing Link Necrosis
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E16 - Sacrificial Necrosis.mkv,,,episode,imdb://tt2156205,,unmatched,Steins;Gate – Season 1 – Sacrificial Necrosis
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E17 - Made in Complex.mkv,,,episode,imdb://tt2156197,,unmatched,Steins;Gate – Season 1 – Made in Complex
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E18 - Fractal Androgynous.mkv,,,episode,imdb://tt2156195,,unmatched,Steins;Gate – Season 1 – Fractal Androgynous
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E19 - Endless Apoptosis.mkv,,,episode,imdb://tt2161047,,unmatched,Steins;Gate – Season 1 – Endless Apoptosis
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E20 - Finalize Apoptosis.mkv,,,episode,imdb://tt2156193,,unmatched,Steins;Gate – Season 1 – Finalize Apoptosis
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E21 - Paradox Meltdown.mkv,,,episode,imdb://tt2157967,,unmatched,Steins;Gate – Season 1 – Paradox Meltdown
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E22 - Being Meltdown.mkv,,,episode,imdb://tt2157961,,unmatched,Steins;Gate – Season 1 – Being Meltdown
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E23 - Open the Steins Gate.mkv,,,episode,imdb://tt2156203,,unmatched,Steins;Gate – Season 1 – Open the Steins Gate
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E24 - Achievement Point.mkv,,,episode,imdb://tt2157959,,unmatched,Steins;Gate – Season 1 – Achievement Point
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 01\Ted Lasso - S01E01 - Pilot.Clean.mkv,,,episode,imdb://tt10989880,,unmatched,Ted Lasso – Season 1 – Pilot
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 01\Ted Lasso - S01E02 - Biscuits.Clean.mkv,,,episode,imdb://tt10989890,,unmatched,Ted Lasso – Season 1 – Biscuits
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 01\Ted Lasso - S01E03 - Trent Crimm - The Independent.Clean.mkv,,,episode,imdb://tt10989892,,unmatched,Ted Lasso – Season 1 – Trent Crimm: The Independent
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 01\Ted Lasso - S01E04 - For the Children.Clean.mkv,,,episode,imdb://tt11044158,,unmatched,Ted Lasso – Season 1 – For the Children
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 01\Ted Lasso - S01E05 - Tan Lines.Clean.mkv,,,episode,imdb://tt11044160,,unmatched,Ted Lasso – Season 1 – Tan Lines
missing episode match metadata,0,F:\MediaStack\data\media\tv\SpongeBob SquarePants\Season 15\SpongeBob SquarePants - S15E15-E16 - Smartificial Intelligence + Firehouse Bob.mkv,,,episode,tmdb://5965208,,unmatched,SpongeBob SquarePants – Season 15 – Firehouse Bob
